Time,Shoreline
2005-05-23,62.061499999999995
2005-05-24,62.4195
2005-05-25,64.6055
2005-05-26,64.251
2005-05-27,60.906
2005-05-28,62.4525
2005-05-29,64.71000000000001
2005-05-30,64.1395
2005-05-31,66.9345
2005-06-01,66.845
2005-06-02,67.9765
2005-06-03,69.339
2005-06-04,70.5395
2005-06-05,70.487
2005-06-06,70.244
2005-06-07,68.207
2005-06-08,71.451
2005-06-09,71.646
2005-06-10,71.164
2005-06-11,70.5795
2005-06-12,68.315
2005-06-13,65.4365
2005-06-14,56.3985
2005-06-15,48.683
2005-06-16,48.60966666666667
2005-06-17,53.229
2005-06-18,53.221
2005-06-19,53.1685
2005-06-20,54.058
2005-06-21,52.233999999999995
2005-06-22,51.3035
2005-06-23,55.585499999999996
2005-06-24,54.943
2005-06-25,51.781
2005-06-26,52.629999999999995
2005-06-27,58.9985
2005-06-28,60.062
2005-06-29,62.3795
2005-06-30,63.316
2005-07-01,63.95766666666666
2005-07-02,62.436
2005-07-03,62.742000000000004
2005-07-04,60.3005
2005-07-05,56.52
2005-07-06,54.178
2005-07-07,50.2875
2005-07-08,52.515
2005-07-09,54.223
2005-07-10,56.311
2005-07-11,58.1525
2005-07-12,52.831
2005-07-13,58.313
2005-07-14,60.164500000000004
2005-07-15,55.742000000000004
2005-07-16,55.2285
2005-07-17,50.897
2005-07-18,51.302
2005-07-19,52.979
2005-07-20,59.437
2005-07-21,59.5605
2005-07-22,61.278999999999996
2005-07-23,61.193
2005-07-24,63.443
2005-07-25,63.563
2005-07-26,61.962500000000006
2005-07-27,63.08
2005-07-28,60.113
2005-07-29,57.158500000000004
2005-07-30,57.239
2005-07-31,58.167500000000004
2005-08-01,61.7535
2005-08-02,62.181
2005-08-03,62.342
2005-08-04,63.108000000000004
2005-08-05,64.024
2005-08-06,64.132
2005-08-07,53.344
2005-08-08,52.928
2005-08-09,54.846000000000004
2005-08-10,56.0275
2005-08-11,59.801
2005-08-12,59.42
2005-08-13,60.706
2005-08-14,63.939
2005-08-15,66.75966666666666
2005-08-16,64.331
2005-08-17,65.1815
2005-08-18,64.73349999999999
2005-08-19,62.129999999999995
2005-08-20,58.6915
2005-08-21,55.716499999999996
2005-08-22,53.471999999999994
2005-08-23,51.432
2005-08-24,52.476
2005-08-25,53.519
2005-08-26,54.721500000000006
2005-08-27,56.3195
2005-08-28,57.7785
2005-08-29,60.795500000000004
2005-08-30,63.12
2005-08-31,63.992999999999995
2005-09-01,64.0575
2005-09-02,62.44
2005-09-03,59.2785
2005-09-04,60.387
2005-09-05,61.055
2005-09-06,60.549499999999995
2005-09-07,59.522000000000006
2005-09-08,58.4525
2005-09-09,57.846500000000006
2005-09-10,58.703500000000005
2005-09-11,56.6335
2005-09-12,57.7485
2005-09-13,57.962
2005-09-14,58.6295
2005-09-15,61.019
2005-09-16,60.677
2005-09-17,59.6505
2005-09-18,53.6315
2005-09-19,56.3285
2005-09-20,60.004
2005-09-21,59.939499999999995
2005-09-22,61.419
2005-09-23,64.0635
2005-09-24,63.7235
2005-09-25,63.093500000000006
2005-09-26,64.798
2005-09-27,63.876000000000005
2005-09-28,63.086
2005-09-29,63.054
2005-09-30,63.755
2005-10-01,62.293499999999995
2005-10-02,60.54600000000001
2005-10-03,60.506
2005-10-04,60.962
2005-10-05,60.814
2005-10-06,61.8555
2005-10-07,60.691500000000005
2005-10-08,60.1605
2005-10-09,61.827
2005-10-10,59.919
2005-10-11,61.714333333333336
2005-10-12,62.4005
2005-10-13,64.61099999999999
2005-10-14,63.858
2005-10-15,62.845
2005-10-16,62.305
2005-10-17,62.748000000000005
2005-10-18,62.068
2005-10-19,61.058499999999995
2005-10-20,60.185500000000005
2005-10-21,56.153
2005-10-22,55.902
2005-10-23,58.474000000000004
2005-10-24,62.1165
2005-10-25,62.7735
2005-10-26,63.772999999999996
2005-10-27,63.7215
2005-10-28,63.9315
2005-10-29,63.0345
2005-10-30,61.359
2005-10-31,60.9225
2005-11-01,63.809666666666665
2005-11-02,63.5995
2005-11-03,64.3205
2005-11-04,65.339
2005-11-05,64.197
2005-11-06,64.111
2005-11-07,62.6175
2005-11-08,60.997
2005-11-09,63.144999999999996
2005-11-10,63.733000000000004
2005-11-11,62.7525
2005-11-12,60.576
2005-11-13,61.6835
2005-11-14,62.069500000000005
2005-11-15,63.844
2005-11-16,64.4485
2005-11-17,64.197
2005-11-18,62.998
2005-11-19,62.5255
2005-11-20,61.817499999999995
2005-11-21,62.4165
2005-11-22,63.5215
2005-11-23,65.104
2005-11-24,65.5015
2005-11-25,63.537499999999994
2005-11-26,59.5
2005-11-27,60.742000000000004
2005-11-28,59.507000000000005
2005-11-29,57.623000000000005
2005-11-30,59.329499999999996
2005-12-01,62.2615
2005-12-02,63.8515
2005-12-03,64.054
2005-12-04,64.241
2005-12-05,62.007000000000005
2005-12-06,62.983000000000004
2005-12-07,62.1735
2005-12-08,62.835499999999996
2005-12-09,63.465999999999994
2005-12-10,62.936
2005-12-11,63.010000000000005
2005-12-12,62.519999999999996
2005-12-13,62.2195
2005-12-14,61.632
2005-12-15,61.766999999999996
2005-12-16,61.027
2005-12-17,61.314499999999995
2005-12-18,61.7375
2005-12-19,61.2205
2005-12-20,61.5985
2005-12-21,62.474999999999994
2005-12-22,64.78999999999999
2005-12-23,66.22049999999999
2005-12-24,67.2955
2005-12-25,66.645
2005-12-26,65.84450000000001
2005-12-27,67.923
2005-12-28,66.726
2005-12-29,65.62233333333333
2005-12-30,67.354
2005-12-31,66.7675
2006-01-01,67.005
2006-01-02,67.148
2006-01-03,66.93799999999999
2006-01-04,65.8125
2006-01-05,65.86433333333333
2006-01-06,65.92099999999999
2006-01-07,65.979
2006-01-08,66.037
2006-01-09,66.09599999999999
2006-01-10,66.146
2006-01-11,66.205
2006-01-12,66.26766666666667
2006-01-13,66.32666666666667
2006-01-14,66.382
2006-01-15,66.40866666666666
2006-01-16,65.82600000000001
2006-01-17,64.586
2006-01-18,65.612
2006-01-19,66.558
2006-01-20,67.20533333333333
2006-01-21,67.2695
2006-01-22,66.554
2006-01-23,65.777
2006-01-24,65.0515
2006-01-25,64.30566666666667
2006-01-26,63.626000000000005
2006-01-27,62.8595
2006-01-28,62.093
2006-01-29,61.4645
2006-01-30,60.691
2006-01-31,60.006
2006-02-01,60.625
2006-02-02,61.198
2006-02-03,61.644000000000005
2006-02-04,62.2055
2006-02-05,62.770999999999994
2006-02-06,63.328500000000005
2006-02-07,63.89
2006-02-08,64.417
2006-02-09,64.99366666666667
2006-02-10,65.56633333333333
2006-02-11,66.13933333333334
2006-02-12,66.674
2006-02-13,67.178
2006-02-14,67.751
2006-02-15,67.964
2006-02-16,66.278
2006-02-17,65.12
2006-02-18,64.735
2006-02-19,64.413
2006-02-20,64.56099999999999
2006-02-21,66.197
2006-02-22,66.88533333333332
2006-02-23,67.35066666666667
2006-02-24,67.89633333333335
2006-02-25,68.43100000000001
2006-02-26,68.9
2006-02-27,69.446
2006-02-28,70.035
2006-03-01,70.5805
2006-03-02,71.083
2006-03-03,71.52000000000001
2006-03-04,71.97133333333333
2006-03-05,71.5215
2006-03-06,69.5405
2006-03-07,66.28433333333334
2006-03-08,62.638
2006-03-09,62.742999999999995
2006-03-10,62.86
2006-03-11,62.968
2006-03-12,63.1065
2006-03-13,63.39033333333333
2006-03-14,64.38166666666667
2006-03-15,64.591
2006-03-16,64.795
2006-03-17,64.94266666666665
2006-03-18,64.921
2006-03-19,65.07833333333333
2006-03-20,66.487
2006-03-21,68.23400000000001
2006-03-22,67.864
2006-03-23,65.024
2006-03-24,63.025
2006-03-25,62.128
2006-03-26,60.726
2006-03-27,59.156
2006-03-28,58.46033333333333
2006-03-29,60.855000000000004
2006-03-30,62.312
2006-03-31,64.30250000000001
2006-04-01,65.009
2006-04-02,65.663
2006-04-03,66.317
2006-04-04,66.945
2006-04-05,67.573
2006-04-06,67.9105
2006-04-07,67.464
2006-04-08,67.017
2006-04-09,66.51
2006-04-10,66.002
2006-04-11,65.45400000000001
2006-04-12,65.1225
2006-04-13,65.6475
2006-04-14,66.25
2006-04-15,66.818
2006-04-16,67.09649999999999
2006-04-17,65.934
2006-04-18,65.3835
2006-04-19,66.843
2006-04-20,67.896
2006-04-21,68.39966666666666
2006-04-22,66.7695
2006-04-23,66.384
2006-04-24,65.99
2006-04-25,65.5715
2006-04-26,65.194
2006-04-27,64.775
2006-04-28,64.356
2006-04-29,63.938
2006-04-30,63.519
2006-05-01,62.542500000000004
2006-05-02,57.989
2006-05-03,56.2675
2006-05-04,61.782
2006-05-05,65.14250000000001
2006-05-06,65.334
2006-05-07,65.521
2006-05-08,65.738
2006-05-09,65.956
2006-05-10,66.1995
2006-05-11,66.408
2006-05-12,66.6
2006-05-13,66.817
2006-05-14,67.026
2006-05-15,67.243
2006-05-16,67.1835
2006-05-17,65.92750000000001
2006-05-18,66.0325
2006-05-19,65.24600000000001
2006-05-20,62.6385
2006-05-21,61.55733333333333
2006-05-22,60.484
2006-05-23,59.326
2006-05-24,58.283
2006-05-25,57.125
2006-05-26,55.967
2006-05-27,55.074
2006-05-28,55.789
2006-05-29,56.499
2006-05-30,57.26049999999999
2006-05-31,59.037
2006-06-01,62.771
2006-06-02,64.03233333333334
2006-06-03,63.268
2006-06-04,62.7655
2006-06-05,62.285
2006-06-06,61.749
2006-06-07,61.191
2006-06-08,60.566
2006-06-09,60.019000000000005
2006-06-10,59.539
2006-06-11,58.98
2006-06-12,58.492999999999995
2006-06-13,58.082
2006-06-14,57.726
2006-06-15,57.356
2006-06-16,56.986
2006-06-17,56.63
2006-06-18,
2006-06-19,56.038
2006-06-20,55.682
2006-06-21,55.312
2006-06-22,54.941
2006-06-23,54.586
2006-06-24,54.178
2006-06-25,53.845
2006-06-26,53.763999999999996
2006-06-27,56.758
2006-06-28,59.426
2006-06-29,61.495
2006-06-30,62.018
2006-07-01,65.666
2006-07-02,63.37166666666667
2006-07-03,55.665
2006-07-04,55.786500000000004
2006-07-05,55.9185
2006-07-06,56.05533333333333
2006-07-07,56.190666666666665
2006-07-08,56.302
2006-07-09,56.4505
2006-07-10,56.572
2006-07-11,56.702
2006-07-12,56.837
2006-07-13,56.972
2006-07-14,57.107
2006-07-15,56.933
2006-07-16,54.9865
2006-07-17,
2006-07-18,50.606
2006-07-19,52.254333333333335
2006-07-20,54.131
2006-07-21,56.032999999999994
2006-07-22,57.7955
2006-07-23,59.698
2006-07-24,61.41
2006-07-25,63.312
2006-07-26,64.9255
2006-07-27,66.34700000000001
2006-07-28,65.86
2006-07-29,65.165
2006-07-30,64.46733333333333
2006-07-31,62.237
2006-08-01,60.61533333333333
2006-08-02,59.225
2006-08-03,59.64566666666667
2006-08-04,60.069
2006-08-05,60.545500000000004
2006-08-06,60.9765
2006-08-07,61.358
2006-08-08,61.8575
2006-08-09,62.266
2006-08-10,62.72
2006-08-11,63.174
2006-08-12,63.628
2006-08-13,64.082
2006-08-14,64.536
2006-08-15,64.73349999999999
2006-08-16,64.366
2006-08-17,63.977000000000004
2006-08-18,63.607
2006-08-19,63.11
2006-08-20,62.658
2006-08-21,62.206
2006-08-22,61.818
2006-08-23,61.320499999999996
2006-08-24,60.914
2006-08-25,60.462
2006-08-26,60.029
2006-08-27,60.06
2006-08-28,63.6815
2006-08-29,64.864
2006-08-30,65.57600000000001
2006-08-31,65.229
2006-09-01,64.4525
2006-09-02,63.5495
2006-09-03,62.62766666666667
2006-09-04,61.7785
2006-09-05,60.966
2006-09-06,60.063
2006-09-07,59.211999999999996
2006-09-08,58.72466666666667
2006-09-09,58.856
2006-09-10,58.991
2006-09-11,59.13
2006-09-12,59.36766666666667
2006-09-13,60.77700000000001
2006-09-14,63.523
2006-09-15,63.650999999999996
2006-09-16,63.773
2006-09-17,63.9345
2006-09-18,64.0735
2006-09-19,64.19
2006-09-20,64.34299999999999
2006-09-21,64.48249999999999
2006-09-22,64.5325
2006-09-23,64.2535
2006-09-24,66.74
2006-09-25,66.77
2006-09-26,65.6175
2006-09-27,65.735
2006-09-28,65.67099999999999
2006-09-29,64.815
2006-09-30,64.657
2006-10-01,64.595
2006-10-02,64.92949999999999
2006-10-03,65.309
2006-10-04,65.666
2006-10-05,66.045
2006-10-06,66.387
2006-10-07,66.5865
2006-10-08,64.638
2006-10-09,64.24766666666666
2006-10-10,66.0265
2006-10-11,65.99
2006-10-12,65.964
2006-10-13,65.939
2006-10-14,65.9015
2006-10-15,65.8675
2006-10-16,65.836
2006-10-17,65.80033333333334
2006-10-18,65.76666666666667
2006-10-19,65.73366666666665
2006-10-20,65.70949999999999
2006-10-21,65.65933333333334
2006-10-22,65.56549999999999
2006-10-23,65.59233333333334
2006-10-24,65.536
2006-10-25,65.477
2006-10-26,65.395
2006-10-27,64.826
2006-10-28,
2006-10-29,64.00533333333333
2006-10-30,
2006-10-31,63.8065
2006-11-01,64.082
2006-11-02,64.363
2006-11-03,64.644
2006-11-04,64.88
2006-11-05,65.161
2006-11-06,65.46449999999999
2006-11-07,65.74549999999999
2006-11-08,66.004
2006-11-09,66.285
2006-11-10,66.4985
2006-11-11,67.0725
2006-11-12,69.269
2006-11-13,69.8675
2006-11-14,70.13533333333334
2006-11-15,70.3545
2006-11-16,70.60466666666666
2006-11-17,70.8265
2006-11-18,71.07733333333333
2006-11-19,71.2425
2006-11-20,71.526
2006-11-21,71.739
2006-11-22,
2006-11-23,72.144
2006-11-24,
2006-11-25,
2006-11-26,
2006-11-27,72.0455
2006-11-28,72.65350000000001
2006-11-29,72.765
2006-11-30,72.825
2006-12-01,
2006-12-02,
2006-12-03,73.1545
2006-12-04,
2006-12-05,73.4585
2006-12-06,73.618
2006-12-07,73.799
2006-12-08,73.92833333333333
2006-12-09,
2006-12-10,
2006-12-11,73.81
2006-12-12,73.7815
2006-12-13,73.7425
2006-12-14,73.70366666666666
2006-12-15,73.675
2006-12-16,73.62966666666667
2006-12-17,73.58999999999999
2006-12-18,73.557
2006-12-19,72.76966666666668
2006-12-20,69.02933333333334
2006-12-21,71.69800000000001
2006-12-22,73.2765
2006-12-23,72.84
2006-12-24,72.304
2006-12-25,71.82
2006-12-26,71.42575
2006-12-27,71.7625
2006-12-28,72.124
2006-12-29,72.4865
2006-12-30,72.8485
2006-12-31,73.20033333333333
2007-01-01,73.53925000000001
2007-01-02,74.38125
2007-01-03,76.56299999999999
2007-01-04,77.1035
2007-01-05,77.31
2007-01-06,77.277
2007-01-07,77.233
2007-01-08,75.94999999999999
2007-01-09,71.10733333333333
2007-01-10,68.28375
2007-01-11,68.18700000000001
2007-01-12,68.18400000000001
2007-01-13,68.181
2007-01-14,68.17766666666667
2007-01-15,68.17433333333334
2007-01-16,68.17133333333334
2007-01-17,68.1685
2007-01-18,68.16550000000001
2007-01-19,
2007-01-20,
2007-01-21,
2007-01-22,
2007-01-23,
2007-01-24,
2007-01-25,69.316
2007-01-26,69.45599999999999
2007-01-27,69.64533333333334
2007-01-28,69.8245
2007-01-29,69.972
2007-01-30,70.179
2007-01-31,70.37933333333332
2007-02-01,70.56733333333334
2007-02-02,70.726
2007-02-03,70.914
2007-02-04,71.30633333333333
2007-02-05,71.6465
2007-02-06,67.166
2007-02-07,64.4545
2007-02-08,64.594
2007-02-09,64.23966666666666
2007-02-10,62.2095
2007-02-11,62.609
2007-02-12,63.71266666666667
2007-02-13,65.02666666666666
2007-02-14,66.323
2007-02-15,67.63733333333333
2007-02-16,68.855
2007-02-17,70.05433333333333
2007-02-18,71.1405
2007-02-19,71.171
2007-02-20,71.2
2007-02-21,71.228
2007-02-22,71.257
2007-02-23,70.80666666666666
2007-02-24,68.3945
2007-02-25,68.005
2007-02-26,67.81
2007-02-27,67.40666666666668
2007-02-28,67.06333333333333
2007-03-01,66.71533333333333
2007-03-02,66.814
2007-03-03,68.05233333333332
2007-03-04,67.803
2007-03-05,67.515
2007-03-06,67.1715
2007-03-07,66.224
2007-03-08,65.644
2007-03-09,66.231
2007-03-10,67.924
2007-03-11,67.867
2007-03-12,67.02233333333332
2007-03-13,64.2935
2007-03-14,64.64699999999999
2007-03-15,65.11166666666666
2007-03-16,65.57066666666667
2007-03-17,66.0145
2007-03-18,66.422
2007-03-19,66.893
2007-03-20,67.31
2007-03-21,67.744
2007-03-22,68.02499999999999
2007-03-23,67.492
2007-03-24,67.012
2007-03-25,66.57900000000001
2007-03-26,66.007
2007-03-27,65.501
2007-03-28,64.69733333333333
2007-03-29,64.01266666666668
2007-03-30,63.32833333333334
2007-03-31,62.68
2007-04-01,62.2695
2007-04-02,63.569
2007-04-03,65.22
2007-04-04,66.782
2007-04-05,67.92066666666666
2007-04-06,67.893
2007-04-07,67.87299999999999
2007-04-08,68.382
2007-04-09,70.52533333333334
2007-04-10,71.104
2007-04-11,70.724
2007-04-12,70.86500000000001
2007-04-13,71.015
2007-04-14,71.14
2007-04-15,71.3075
2007-04-16,71.45949999999999
2007-04-17,71.577
2007-04-18,71.619
2007-04-19,71.655
2007-04-20,71.692
2007-04-21,71.728
2007-04-22,71.473
2007-04-23,70.6685
2007-04-24,70.9425
2007-04-25,70.373
2007-04-26,70.098
2007-04-27,69.8185
2007-04-28,69.524
2007-04-29,69.229
2007-04-30,68.9405
2007-05-01,68.686
2007-05-02,68.518
2007-05-03,69.495
2007-05-04,70.174
2007-05-05,70.026
2007-05-06,69.9765
2007-05-07,70.21966666666667
2007-05-08,69.66366666666667
2007-05-09,69.10266666666666
2007-05-10,69.434
2007-05-11,69.62599999999999
2007-05-12,69.82733333333333
2007-05-13,70.022
2007-05-14,70.208
2007-05-15,70.416
2007-05-16,70.623
2007-05-17,70.83
2007-05-18,71.037
2007-05-19,71.1745
2007-05-20,71.026
2007-05-21,70.885
2007-05-22,70.751
2007-05-23,70.721
2007-05-24,71.08666666666666
2007-05-25,71.49566666666668
2007-05-26,71.89099999999999
2007-05-27,72.31966666666666
2007-05-28,72.712
2007-05-29,73.077
2007-05-30,73.492
2007-05-31,73.89
2007-06-01,74.305
2007-06-02,74.719
2007-06-03,74.863
2007-06-04,73.43166666666666
2007-06-05,73.691
2007-06-06,73.9385
2007-06-07,74.53666666666668
2007-06-08,75.8285
2007-06-09,75.07566666666668
2007-06-10,74.296
2007-06-11,73.603
2007-06-12,72.796
2007-06-13,71.989
2007-06-14,71.11850000000001
2007-06-15,70.409
2007-06-16,69.602
2007-06-17,68.796
2007-06-18,67.989
2007-06-19,67.5115
2007-06-20,67.45400000000001
2007-06-21,64.825
2007-06-22,63.106
2007-06-23,
2007-06-24,
2007-06-25,63.251000000000005
2007-06-26,63.321
2007-06-27,63.3875
2007-06-28,63.449
2007-06-29,63.52
2007-06-30,63.587
2007-07-01,63.766999999999996
2007-07-02,65.414
2007-07-03,66.937
2007-07-04,67.9905
2007-07-05,67.896
2007-07-06,67.0765
2007-07-07,63.827
2007-07-08,61.4855
2007-07-09,58.8785
2007-07-10,56.2715
2007-07-11,
2007-07-12,53.774
2007-07-13,53.535
2007-07-14,53.32
2007-07-15,52.75
2007-07-16,48.8545
2007-07-17,51.1935
2007-07-18,53.738
2007-07-19,55.2605
2007-07-20,51.285666666666664
2007-07-21,56.9865
2007-07-22,58.8845
2007-07-23,59.144000000000005
2007-07-24,59.4055
2007-07-25,59.685500000000005
2007-07-26,59.96933333333333
2007-07-27,60.2345
2007-07-28,60.509
2007-07-29,60.761
2007-07-30,61.042
2007-07-31,61.31
2007-08-01,61.59
2007-08-02,61.871
2007-08-03,62.153999999999996
2007-08-04,62.429
2007-08-05,61.036500000000004
2007-08-06,60.338
2007-08-07,59.7095
2007-08-08,58.98333333333333
2007-08-09,58.251666666666665
2007-08-10,57.576
2007-08-11,56.918
2007-08-12,56.187
2007-08-13,55.456
2007-08-14,54.755
2007-08-15,54.024
2007-08-16,52.5305
2007-08-17,47.792500000000004
2007-08-18,51.8645
2007-08-19,56.85433333333333
2007-08-20,59.28933333333333
2007-08-21,61.304
2007-08-22,61.639
2007-08-23,61.99533333333333
2007-08-24,62.359
2007-08-25,62.713666666666676
2007-08-26,63.002
2007-08-27,63.3995
2007-08-28,63.725
2007-08-29,64.086
2007-08-30,64.447
2007-08-31,64.809
2007-09-01,65.17
2007-09-02,65.517
2007-09-03,65.45949999999999
2007-09-04,
2007-09-05,63.457
2007-09-06,62.204
2007-09-07,60.951
2007-09-08,59.698
2007-09-09,58.445
2007-09-10,57.191
2007-09-11,56.99033333333333
2007-09-12,61.272
2007-09-13,
2007-09-14,61.215
2007-09-15,61.091
2007-09-16,60.961
2007-09-17,60.81433333333334
2007-09-18,60.5785
2007-09-19,60.944500000000005
2007-09-20,60.81333333333333
2007-09-21,60.67433333333333
2007-09-22,60.536
2007-09-23,60.399
2007-09-24,60.2565
2007-09-25,60.128
2007-09-26,60.43566666666667
2007-09-27,62.82566666666667
2007-09-28,61.496
2007-09-29,60.066
2007-09-30,58.637
2007-10-01,58.27166666666667
2007-10-02,62.22366666666667
2007-10-03,62.073
2007-10-04,61.873000000000005
2007-10-05,61.659499999999994
2007-10-06,61.463
2007-10-07,61.211
2007-10-08,60.992999999999995
2007-10-09,60.81
2007-10-10,60.266000000000005
2007-10-11,55.1625
2007-10-12,57.41933333333333
2007-10-13,58.871
2007-10-14,60.239
2007-10-15,61.29866666666667
2007-10-16,62.294
2007-10-17,62.97233333333333
2007-10-18,63.633
2007-10-19,63.164500000000004
2007-10-20,63.329
2007-10-21,63.5275
2007-10-22,63.7315
2007-10-23,63.93833333333333
2007-10-24,64.1275
2007-10-25,64.311
2007-10-26,64.35900000000001
2007-10-27,62.1815
2007-10-28,59.923
2007-10-29,64.6515
2007-10-30,64.242
2007-10-31,63.9465
2007-11-01,63.666
2007-11-02,63.302
2007-11-03,62.8625
2007-11-04,62.4835
2007-11-05,62.126999999999995
2007-11-06,61.72533333333334
2007-11-07,61.354
2007-11-08,61.081
2007-11-09,60.626000000000005
2007-11-10,60.411500000000004
2007-11-11,61.10333333333333
2007-11-12,61.976
2007-11-13,59.159
2007-11-14,57.786
2007-11-15,60.5615
2007-11-16,61.3
2007-11-17,62.02266666666667
2007-11-18,62.229000000000006
2007-11-19,61.556
2007-11-20,60.861
2007-11-21,60.089
2007-11-22,59.318
2007-11-23,58.546
2007-11-24,57.712500000000006
2007-11-25,56.9405
2007-11-26,56.168499999999995
2007-11-27,55.459
2007-11-28,54.687
2007-11-29,54.1005
2007-11-30,53.994
2007-12-01,57.971500000000006
2007-12-02,59.513666666666666
2007-12-03,59.04075
2007-12-04,58.516999999999996
2007-12-05,57.991
2007-12-06,57.38933333333333
2007-12-07,56.873
2007-12-08,56.41833333333333
2007-12-09,56.329
2007-12-10,56.262
2007-12-11,56.193
2007-12-12,56.18800000000001
2007-12-13,56.515
2007-12-14,56.4285
2007-12-15,56.8745
2007-12-16,57.361
2007-12-17,57.8245
2007-12-18,58.157000000000004
2007-12-19,57.827333333333335
2007-12-20,57.46333333333334
2007-12-21,57.135999999999996
2007-12-22,56.794000000000004
2007-12-23,56.421
2007-12-24,56.052
2007-12-25,55.698
2007-12-26,55.8895
2007-12-27,59.6525
2007-12-28,59.617
2007-12-29,59.422
2007-12-30,59.200500000000005
2007-12-31,59.001000000000005
2008-01-01,58.757000000000005
2008-01-02,58.53066666666666
2008-01-03,58.368
2008-01-04,58.102000000000004
2008-01-05,57.876
2008-01-06,57.686
2008-01-07,57.406749999999995
2008-01-08,57.19
2008-01-09,57.569
2008-01-10,57.83
2008-01-11,57.96
2008-01-12,57.899
2008-01-13,57.939499999999995
2008-01-14,58.054
2008-01-15,56.391
2008-01-16,54.700500000000005
2008-01-17,52.964
2008-01-18,51.262
2008-01-19,49.974
2008-01-20,48.249
2008-01-21,46.8565
2008-01-22,
2008-01-23,52.849000000000004
2008-01-24,54.51566666666667
2008-01-25,53.391
2008-01-26,52.312
2008-01-27,52.446
2008-01-28,55.75833333333333
2008-01-29,57.49366666666666
2008-01-30,58.156666666666666
2008-01-31,57.534499999999994
2008-02-01,56.8436
2008-02-02,56.205999999999996
2008-02-03,55.3075
2008-02-04,54.4305
2008-02-05,54.478500000000004
2008-02-06,54.5425
2008-02-07,54.596000000000004
2008-02-08,54.648
2008-02-09,55.288333333333334
2008-02-10,57.38399999999999
2008-02-11,58.364
2008-02-12,59.163
2008-02-13,59.055499999999995
2008-02-14,57.219
2008-02-15,56.596
2008-02-16,56.261
2008-02-17,55.662
2008-02-18,55.003
2008-02-19,54.4045
2008-02-20,53.865
2008-02-21,53.267
2008-02-22,52.668
2008-02-23,52.1755
2008-02-24,51.9925
2008-02-25,53.0715
2008-02-26,58.858999999999995
2008-02-27,60.226
2008-02-28,60.86
2008-02-29,59.3525
2008-03-01,56.77333333333333
2008-03-02,57.074
2008-03-03,57.405
2008-03-04,57.826
2008-03-05,58.211999999999996
2008-03-06,58.61966666666666
2008-03-07,59.6265
2008-03-08,60.496
2008-03-09,61.461
2008-03-10,62.426
2008-03-11,63.391
2008-03-12,63.902
2008-03-13,63.085499999999996
2008-03-14,60.3505
2008-03-15,55.104
2008-03-16,55.602666666666664
2008-03-17,56.093999999999994
2008-03-18,56.64266666666666
2008-03-19,57.18066666666667
2008-03-20,57.763999999999996
2008-03-21,60.905
2008-03-22,60.028999999999996
2008-03-23,59.28
2008-03-24,58.592
2008-03-25,58.17
2008-03-26,57.771
2008-03-27,57.373000000000005
2008-03-28,56.63399999999999
2008-03-29,56.387
2008-03-30,57.6195
2008-03-31,57.597
2008-04-01,57.566
2008-04-02,57.531
2008-04-03,57.498333333333335
2008-04-04,57.4695
2008-04-05,57.442
2008-04-06,57.409
2008-04-07,57.231
2008-04-08,55.641999999999996
2008-04-09,56.597
2008-04-10,58.355
2008-04-11,59.891
2008-04-12,60.2495
2008-04-13,57.591499999999996
2008-04-14,57.848
2008-04-15,58.209
2008-04-16,58.55233333333333
2008-04-17,58.8595
2008-04-18,59.148
2008-04-19,59.5095
2008-04-20,59.840999999999994
2008-04-21,61.084
2008-04-22,62.273
2008-04-23,63.495999999999995
2008-04-24,65.3495
2008-04-25,65.59466666666667
2008-04-26,64.99233333333333
2008-04-27,61.72833333333333
2008-04-28,62.7905
2008-04-29,65.855
2008-04-30,65.395
2008-05-01,64.85866666666668
2008-05-02,64.3605
2008-05-03,63.911
2008-05-04,63.3365
2008-05-05,62.866
2008-05-06,62.344
2008-05-07,61.821
2008-05-08,61.299
2008-05-09,60.776
2008-05-10,60.081999999999994
2008-05-11,59.554500000000004
2008-05-12,61.45
2008-05-13,62.085
2008-05-14,62.789
2008-05-15,63.50233333333333
2008-05-16,64.156
2008-05-17,64.832
2008-05-18,65.454
2008-05-19,66.116
2008-05-20,66.51650000000001
2008-05-21,64.288
2008-05-22,62.5995
2008-05-23,61.7055
2008-05-24,62.1985
2008-05-25,63.61166666666667
2008-05-26,64.52333333333333
2008-05-27,66.036
2008-05-28,68.8775
2008-05-29,68.807
2008-05-30,68.73400000000001
2008-05-31,68.66050000000001
2008-06-01,68.592
2008-06-02,68.516
2008-06-03,68.439
2008-06-04,68.2975
2008-06-05,67.6695
2008-06-06,69.62700000000001
2008-06-07,68.775
2008-06-08,68.33
2008-06-09,67.935
2008-06-10,
2008-06-11,67.22066666666667
2008-06-12,66.81433333333332
2008-06-13,66.40766666666666
2008-06-14,66.00133333333333
2008-06-15,65.6115
2008-06-16,65.249
2008-06-17,64.837
2008-06-18,64.442
2008-06-19,64.03
2008-06-20,63.6575
2008-06-21,62.968
2008-06-22,60.910333333333334
2008-06-23,60.7125
2008-06-24,60.43566666666667
2008-06-25,60.138000000000005
2008-06-26,59.8825
2008-06-27,59.730000000000004
2008-06-28,60.245000000000005
2008-06-29,60.738
2008-06-30,61.287
2008-07-01,61.917
2008-07-02,62.4895
2008-07-03,63.005
2008-07-04,63.623
2008-07-05,64.15
